frequency,word,skip1,skip2
7947,beautiful,aj0,1423
7943,obviously,av0,1868
7941,14,crd,1685
7938,presence,nn1,1866
7934,9,crd,1690
7932,pupils,nn2,753
7928,demand,nn1,1552
7920,produce,vvi,1940
7918,expected,vvn,2061
7916,hot,aj0,1628
7912,1986,crd,1226
7908,safety,nn1,1554
7903,for,cjs-prp,1870
7893,weight,nn1,1739
7890,otherwise,av0,2106
7884,houses,nn2,1584
7876,families,nn2,1520
7875,sunday,np0,1425
7871,along,prp,1809
7865,version,nn1,1613
7861,a_little,av0,1673
7859,set,vvd,2108
7855,involved,vvd-vvn,1936
7829,principle,nn1,1501
7812,on_to,prp,1853
7812,mean,vvb,1530
7809,trees,nn2,1357
7796,sex,nn1,1184
7784,exchange,nn1,1532
7780,library,nn1,1122
7778,completely,av0,2055
7765,change,vvi,2148
7763,states,np0,1263
7759,officers,nn2,1211
7753,places,nn2,1993
7742,league,nn1,822
7737,french,aj0,1362
7710,talk,vvi,1573
7708,argument,nn1,1606
7706,positive,aj0,1672
7705,none,pni,2044
7705,nine,crd,1916
7705,latter,dt0,1706
7694,slowly,av0,1567
7691,players,nn2,708
7690,25,crd,1651
7689,individuals,nn2,1399
7687,media,nn0,1205
7686,duty,nn1,1557
7674,university,nn1,1297
7665,cash,nn1,1358
7664,station,nn1,1426
7663,courses,nn2,1060
7654,rule,nn1,1529
7652,stay,vvi,1721
7649,collection,nn1,1610
7637,marriage,nn1,1165
7633,north,nn1,1439
7630,relatively,av0,1623
7628,general,aj0-nn1,1768
7627,august,np0,1459
7626,attempt,nn1,1904
7614,chairman,nn1,1149
7610,sun,nn1,1473
7610,relevant,aj0,1457
7598,oxford,np0,1050
7592,differences,nn2,1363
7590,concern,nn1,1844
7584,failure,nn1,1787
7583,nuclear,aj0,721
7573,features,nn2,1726
7565,smith,np0,1224
7565,got,vvd-vvn,1582
7563,career,nn1,1491
7558,environmental,aj0,955
7554,top,aj0-nn1,1688
7554,africa,np0,1142
7552,training,nn1,1420
7547,truth,nn1,1613
7545,use,vvb,1721
7543,balance,nn1,1800
7542,13,crd,1580
7541,close,aj0,2114
7532,heard,vvn,1740
7508,speech,nn1,1361
7499,protection,nn1,1614
7499,cells,nn2,627
7491,robert,np0,1323
7478,brother,nn1,1296
7476,subjects,nn2,1190
7471,studio,nn1,586
7470,shares,nn2,746
7467,kitchen,nn1,1164
7465,practical,aj0,1777
7459,start,nn1,1928
7449,text,nn1,1103
7449,round,avp,1551
7448,needs,vvz,1938
7444,annual,aj0,1635
7438,huge,aj0,1765
7436,survey,nn1,1274
7431,appears,vvz,1836
7425,effort,nn1,2039
7423,buy,vvi,1830
7409,merely,av0,1764
7402,road,np0,1045
7402,i,crd,1672
7399,allowed,vvn,2086
7390,larger,ajc,1868
7385,as_to,prp,1797
7384,student,nn1,1240
7374,award,nn1-vvb,107
7359,let,vvi,1572
7357,light,aj0-nn1,1731
7352,1985,crd,1150
7351,maybe,av0,1291
7343,extra,aj0,1828
7339,becomes,vvz,1717
7326,live,vvi,1831
7319,discussion,nn1,1601
7318,opposition,nn1,1184
7304,provided,vvn,1865
7303,south,nn1,1420
7293,award,nn1,858
7290,trouble,nn1,1749
7289,box,nn1,1608
7280,seem,vvb,1884
7279,commercial,aj0,1594
7273,letters,nn2,1636
7262,run,vvi,1987
7260,firms,nn2,854
7256,involved,vvn,1913
7252,board,nn1,1496
7248,expression,nn1,1481
7242,influence,nn1,1564
7240,high,aj0-av0,2044
7240,boys,nn2,1301
7234,politics,nn0,1148
7226,separate,aj0,1924
7223,turn,nn1,2074
7221,matters,nn2,1719
7215,talking,vvg,1594
7215,image,nn1,1673
7215,born,vvn,1697
7214,largely,av0,1713
7209,organisation,nn1,1297
7207,regular,aj0,2004
7207,blue,aj0,1528
7204,instead,av0,1997
7195,memory,nn1,1594
7192,top,nn1,1698
7192,start,vvi,1990
7182,consider,vvi,1815
7167,remember,vvb,1512
7155,knows,vvz,1721
7154,association,nn0,1410
7146,edge,nn1,1590
7145,decisions,nn2,1389
7139,aid,nn1,1378
7136,university,np0,1295
7135,future,aj0-nn1,2026
7132,facilities,nn2,1402
7123,a_little,dt0,1517
7120,heard,vvd,1207
7119,affairs,nn2,1453
7104,normally,av0,1788
7100,western,aj0,1317
7098,horse,nn1,1073
7088,skills,nn2,1412
7085,function,nn1,1333
7077,leaders,nn2,1141
7072,reference,nn1,1617
7058,late,aj0-av0,1832
7053,powerful,aj0,1870
7039,active,aj0,1668
7037,described,vvn,1731
7036,show,nn1,1412
7032,little,av0,2030
7025,sure,aj0-av0,1318
7011,anyway,av0,1356
7008,complex,aj0,1597
6995,built,vvn,1864
6992,advantage,nn1,2004
6989,plant,nn1,1181
6987,values,nn2,1187
6986,aspects,nn2,1567
6973,speaker,nn1,653
6968,sorry,aj0,1120
6967,nevertheless,av0,1615
6961,followed,vvn,2125
6957,plants,nn2,1051
6953,no_one,pni,1533
6952,share,nn1,1341
6949,apparently,av0,1853
6944,opinion,nn1,1752
6942,additional,aj0,1667
6939,accept,vvi,1875
6928,commission,nn0,1063
6927,tell,vvb,1461
6923,paid,vvn,1742
6917,100,crd,1641
6898,smiled,vvd,651
6898,pain,nn1,1257
6896,public,nn0,1617
6892,visit,nn1,1564
6881,afternoon,nn1,1456
6880,impact,nn1,1591
6873,for,avp-prp,1513
6873,base,nn1,1739
6866,stock,nn1,1502
6864,smaller,ajc,1848
6859,race,nn1,1249
6852,carefully,av0,1838
6851,strength,nn1,1872
6843,a_lot,pni,1531
6830,drawn,vvn,2009
6821,turn,vvi,1986
6820,tomorrow,av0,1230
6817,lives,nn2,1719
6816,examples,nn2,1418
6813,looks,vvz,1820
6812,tea,nn1,1221
6811,views,nn2,1659
6811,benefits,nn2,1384
6808,post,nn1,1728
6797,river,nn1,1172
6796,length,nn1,1696
6796,bar,nn1,1279
6792,impossible,aj0,1996
6789,for_instance,av0,1425
6788,saturday,np0,1190
6778,budget,nn1,986
6774,scale,nn1,1668
6771,chair,nn1,1199
6767,currently,av0,1558
6747,whole,aj0-nn1,1579
6737,sexual,aj0,960
6737,lay,vvd,1472
6736,possibility,nn1,1850
6736,edward,np0,855
6733,bodies,nn2,1674
6730,50,crd,1574
6713,try,vvb,1602
6711,regional,aj0,1146
6703,confidence,nn1,1709
6701,dog,nn1,1103
6700,benefit,nn1,1601
6696,officer,nn1,1357
6692,develop,vvi,1684
6691,early,av0,1982
6686,cars,nn2,1267
6685,told,vvd-vvn,1607
6678,units,nn2,1264
6678,clothes,nn2,1333
6677,skin,nn1,1190
6673,ones,pni,1800
6668,mainly,av0,1827
6654,attack,nn1,1468
6653,previously,av0,1818
6652,remember,vvi,1651
6652,cause,nn1,1792
6651,earlier,ajc,1821
6648,deal,nn1,1707
6634,legislation,nn1,992
6627,network,nn1,1327
6627,ministers,nn2,746
6626,materials,nn2,1302
6619,names,nn2,1837
6618,inside,prp,1676
6608,gas,nn1,1151
6599,suggests,vvz,1503
6596,wants,vvz,1657
6595,railway,nn1,980
6593,scene,nn1,1650
6590,mary,np0,1137
6584,telephone,nn1,1481
6581,running,vvg,1969
6573,carried,vvn,1919
6572,includes,vvz,1704
6571,shows,vvz,1719
6570,wind,nn1,1270
6558,tried,vvd,1423
6551,banks,nn2,1167
6547,stone,nn1,1325
6546,difficulties,nn2,1639
6542,thomas,np0,1121
6540,internal,aj0,1484
6534,message,nn1,1641
6533,sources,nn2,1519
6528,solution,nn1,1537
6524,added,vvd,1296
6508,spoke,vvd,1422
6498,fresh,aj0,1730
6493,increasingly,av0,1709
6489,remained,vvd,1544
6483,credit,nn1,1311
6480,soviet,aj0,519
6480,domestic,aj0,1454
6477,24,crd,1455
6476,very,aj0-av0,1115
6474,entirely,av0,1907
6470,existence,nn1,1630
6470,as_well,av0,1844
6462,dark,aj0,1237
6460,cultural,aj0,1008
6460,article,nn1,1314
6456,after,cjs,1818
6454,include,vvi,1794
6454,hold,vvi,1993
6452,tv,nn1,1029
6449,nice,aj0,1297
6444,administration,nn0,1193
6438,band,nn1,1143
6436,in_particular,av0,1746
6432,remains,vvz,1788
6429,customers,nn2,1179
6420,sent,vvn,1756
6412,avoid,vvi,1947
6409,suppose,vvb,1164
6409,institutions,nn2,1086
6407,introduction,nn1,1708
6405,lead,vvi,1988
6398,produced,vvn,1741
6388,hope,vvb,1613
6381,insurance,nn1,1105
6371,distance,nn1,1726
6366,animal,nn1,1239
6361,technical,aj0,1532
6356,users,nn2,812
6350,items,nn2,1384
6346,ordinary,aj0,1721
6334,carry,vvi,1991
6333,proposals,nn2,1043
6331,extremely,av0,1811
6329,male,aj0,870
6321,equally,av0,1918
6320,crime,nn1,930
6315,speed,nn1,1568
6312,17,crd,1495
6310,corner,nn1,1452
6301,records,nn2,1293
6301,possibly,av0,1951
6295,foot,nn1,1493
6294,executive,nn0,1144
6294,becoming,vvg,2019
6292,steps,nn2,1760
6287,powers,nn2,1307
6282,developed,vvn,1748
6273,create,vvi,1730
6269,working,aj0,1544
6268,thought,vvd-vvn,1714
6253,religious,aj0,1138
6246,inc,aj0,290
6245,progress,nn1,1791
6245,brought,vvd-vvn,1923
6239,quarter,nn1,1555
6233,famous,aj0,1582
6232,step,nn1,1891
6228,keep,vvb,1648
6226,&formula,unc,59
6222,formal,aj0,1545
6220,offer,vvi,1990
6213,sight,nn1,1667
6207,unable,aj0,1894
6196,plus,prp,1560
6195,trial,nn1,1209
6191,concept,nn1,1348
6187,appear,vvi,1974
6184,expect,vvi,1902
6184,elements,nn2,1427
6176,primary,aj0,1006
6171,prison,nn1,980
6167,move,nn1,1755
6157,speak,vvi,1569
6155,meaning,nn1,1257
6151,programmes,nn2,1211
6150,excellent,aj0,1576
6148,reality,nn1,1585
6139,winter,nn1,1406
6115,planning,nn1-vvg,1156
6115,ball,nn1,981
6108,henry,np0,904
6107,latest,ajs,1716
6093,distribution,nn1,1271
6092,rich,aj0,1688
6084,review,nn1,1228
6083,whole,nn1,1773
6083,explain,vvi,1739
6069,firm,nn1,1126
6067,proportion,nn1,1379
6066,smile,nn1,886
6064,relief,nn1,1565
6061,bit,nn1,1334
6048,twenty,crd,1469
6046,follow,vvi,2088
6043,assessment,nn1,1043
6042,contrast,nn1,1526
6039,usual,aj0,1823
6033,officials,nn2,1058
6032,buildings,nn2,1367
6031,spirit,nn1,1456
6027,like,vvb,1474
6024,hard,av0,1654
6019,path,nn1,1463
6010,northern,np0,1040
6003,paris,np0,1142
5992,call,vvi,1811
5990,will,nn1,1817
5987,substantial,aj0,1589
5984,sister,nn1,1173
5983,holiday,nn1,1299
5982,factor,nn1,1456
5982,beginning,nn1,1874
5979,legs,nn2,1142
5973,hard,aj0-av0,1697
5970,to,avp,1700
5969,applications,nn2,985
5966,president,np0,648
5963,interested,aj0,1911
5963,battle,nn1,1442
5962,rural,aj0,955
5959,happen,vvi,1771
5958,human,aj0-nn1,1266
5958,aircraft,nn0,694
5951,difficulty,nn1,1784
5951,changed,vvn,1941
5943,immediate,aj0,1843
5937,strange,aj0,1436
5933,accident,nn1,1377
5930,started,vvd,1586
5925,manner,nn1,1774
5924,apart_from,prp,1941
5923,funds,nn2,1287
5916,return,nn1,1691
5915,grounds,nn2,1637
5911,felt,vvd-vvn,1559
5905,prevent,vvi,1708
5901,user,nn1,595
5896,measures,nn2,1170
5894,sitting,vvg,1383
5894,earth,nn1,1392
5890,in_front_of,prp,1416
5885,operations,nn2,1355
5885,communication,nn1,1212
5884,german,aj0,1077
5882,where,cjs,1663
5876,soft,aj0,1446
5876,read,vvb,579
5867,japan,np0,924
5867,ec,np0,484
5863,needed,vvn,1819
5862,putting,vvg,1925
5861,tree,nn1,1257
5860,wine,nn1,1019
5860,freedom,nn1,1580
5859,sides,nn2,1657
5852,fig.,nn1,151
5850,enough,dt0,1840
5842,relationships,nn2,1142
5842,pounds,nn2,1021
5838,selection,nn1,1357
5835,=,unc,426
5824,led,vvn,1821
5823,suitable,aj0,1671
5819,walls,nn2,1335
5819,papers,nn2,1387
5815,ahead,av0,1646
5814,techniques,nn2,1277
5807,i,zz0,1099
5805,warm,aj0,1400
5801,joint,aj0,1403
5801,1984,crd,1089
5793,win,vvi,1304
5792,equal,aj0,1606
5791,french,aj0-nn1,1249
5790,games,nn2,1099
5786,asked,vvd-vvn,1598
5784,achieve,vvi,1687
5782,watching,vvg,1325
5772,past,nn1,1825
5768,lot,nn0,1413
5768,background,nn1,1764
5767,strategy,nn1,1220
5766,run,vvn,1937
5763,edinburgh,np0,829
5749,democratic,aj0,645
5748,seat,nn1,1369
5746,caused,vvn,1720
5739,requirements,nn2,1350
5739,classes,nn2,1242
5738,future,aj0,1626
5727,proper,aj0,1776
5725,states,nn2,910
5717,safe,aj0,1692
5714,construction,nn1,1351
5712,compared,vvn,1444
5709,surely,av0,1474
5709,danger,nn1,1767
5706,support,vvi,1740
5703,his,pnp,1528
5698,together_with,prp,1793
5697,1983,crd,1010
5690,actual,aj0,1573
5687,frequently,av0,1557
5678,sufficient,aj0,1627
5676,absence,nn1,1646
5674,elections,nn2,513
5673,prepared,vvn,1864
5673,gets,vvz,1616
5664,scientific,aj0,1133
5661,largest,ajs,1571
5661,claim,nn1,1303
5659,achieved,vvn,1705
5652,sign,nn1,1682
5652,1993,crd,781
5649,patterns,nn2,1168
5644,fund,nn1,1191
5641,provide,vvb,1615
5637,40,crd,1506
5636,1981,crd,992
5632,beside,prp,1109
5630,detailed,aj0,1492
5627,reasonable,aj0,1578
5617,employees,nn2,1043
5616,reduce,vvi,1448
5613,established,vvn,1613
5612,reported,vvn,1282
5612,21,crd,1352
5609,top,aj0,1358
5607,christian,aj0,910
5606,twice,av0,1811
5606,capacity,nn1,1574
5605,mental,aj0,1149
5602,present,aj0-nn1,1777
5601,individual,aj0-nn1,1424
5594,purposes,nn2,1485
5586,courts,nn2,887
5584,round,prp,1405
5582,transport,nn1,1228
5582,managers,nn2,933
5581,worse,ajc,1692
5576,learn,vvi,1642
5574,principles,nn2,1283
5573,whereas,cjs,1470
5565,debate,nn1,1182
5561,set,vvi,1950
5560,park,np0,1061
5560,fourth,ord,1609
5557,supply,nn1,1322
5557,led,vvd-vvn,1740
5553,held,vvd,1414
5552,return,vvi,1808
5551,write,vvi,1607
5548,lady,nn1,1141
5548,homes,nn2,1213
5548,due,aj0,1748
5545,attitude,nn1,1593
5544,critical,aj0,1438
5543,darlington,np0,131
5543,damage,nn1,1359
5541,round,avp-prp,1363
5538,rise,nn1,1515
5536,recognition,nn1,1440
5535,match,nn1,897
5533,unemployment,nn1,697
5530,pp.,nn2,364
5529,educational,aj0,957
5527,widely,av0,1616
5524,arrangements,nn2,1448
5522,opportunities,nn2,1371
5522,feeling,nn1,1547
5519,fairly,av0,1654
5516,regarded,vvn,1507
5509,silence,nn1,1140
5506,even_though,cjs,1710
5505,play,nn1,1309
5500,understanding,nn1,1447
5497,fear,nn1,1507
5494,goal,nn1,966
5494,below,prp,1702
5492,whilst,cjs,1076
5492,victory,nn1,997
5492,senior,aj0,1272
5489,coffee,nn1,1057
5488,past,aj0,1564
5488,familiar,aj0,1739
5487,output,nn1,843
5482,received,vvn,1748
5481,traffic,nn1,1236
5477,wish,vvb,1645
5475,increase,vvi,1499
5472,cold,aj0,1341
5469,used,vm0,1443
5469,pair,nn0,1430
5468,unlikely,aj0,1780
5460,crisis,nn1,1208
5459,efforts,nn2,1710
5455,partly,av0,1592
5430,rock,nn1,1004
5427,1979,crd,954
5426,fingers,nn2,1057
5420,elsewhere,av0,1751
5417,reports,nn2,1368
5411,procedure,nn1,1152
5405,county,nn1,850
5403,client,nn1,774
5402,train,nn1,1139
5400,fields,nn2,1451
5399,sentence,nn1,1005
5373,dangerous,aj0,1677
5365,join,vvi,1772
5364,moving,vvg,1780
5361,offer,nn1,1479
5359,sir,nn1,665
5359,afraid,aj0,1206
5358,closely,av0,1830
5352,showing,vvg,1907
5349,appearance,nn1,1701
5345,track,nn1,1143
5343,decided,vvd,1517
5342,works,vvz,1726
5342,appeared,vvd-vvn,1625
5341,look,nn1-vvb,1476
5340,stand,vvi,1713
5336,commitment,nn1,1371
5329,historical,aj0,1112
5326,weekend,nn1,1193
5324,exercise,nn1,1461
5323,holding,vvg,1676
5322,cell,nn1,640
5320,22,crd,1354
5315,walked,vvd,938
5315,rose,vvd,1327
5312,19,crd,1338
5309,detail,nn1,1617
5307,target,nn1,1289
5306,dinner,nn1,1143
5300,increasing,vvg,1544
5299,kept,vvn,1833
5295,writing,vvg,1615
5293,processes,nn2,976
5293,along,avp-prp,1603
5289,king,np0,1122
5287,met,vvn,1761
5280,labour,nn0,519
5278,perfect,aj0,1519
5274,half,nn0,1604
5265,obtained,vvn,1253
5264,expenditure,nn1,789
5260,seriously,av0,1791
5256,charges,nn2,1166
5255,carrying,vvg,1783
5236,conflict,nn1,1194
5235,upper,aj0,1425
5235,birds,nn2,964
5233,somewhere,av0,1431
5233,apparent,aj0,1678
5232,audience,nn0,1228
5229,mark,np0,842
5225,threat,nn1,1498
5224,1980,crd,1028
5222,shook,vvd,732
5222,onto,prp,1162
5220,profits,nn2,923
5219,described,vvd-vvn,1512
5212,rooms,nn2,1226
5212,keeping,vvg,1792
5208,reaction,nn1,1488
5206,rain,nn1,1179
5204,shape,nn1,1539
5204,feature,nn1,1591
5203,element,nn1,1454
5200,emphasis,nn1,1475
5199,while,nn1,1451
5199,designed,vvn,1656
5193,key,aj0,1238
5191,weather,nn1,1402
5191,liverpool,np0,741
5184,replied,vvd,1010
5183,bright,aj0,1427
5180,sites,nn2,984
5177,ask,vvb,1481
5171,dark,aj0-nn1,1214
5169,volume,nn1,1292
5168,apply,vvi,1497
5167,read,vvi,1566
5167,killed,vvn,1161
5165,board,nn0,1104
5161,requires,vvz,1373
5156,neck,nn1,1092
5155,cabinet,nn0,587
5152,1982,crd,1000
5141,violence,nn1,1028
5131,feelings,nn2,1279
5130,open,vvb,1775
5130,notes,nn2,1371
5130,expensive,aj0,1612
5129,institute,nn1,1117
5128,no_doubt,av0,1637
5128,introduced,vvn,1704
5109,hall,nn1,1129
5105,improve,vvi,1591
5104,by,avp-prp,1878
5103,option,nn1,1234
5103,all_right,av0,767
5101,consideration,nn1,1408
5097,phone,nn1,999
5096,literature,nn1,1068
5091,general,np0,1136
5091,continued,vvd-vvn,1485
5089,thousands,nn2,1510
5088,murder,nn1,844
5085,leading,vvg,1815
5082,assembly,nn1,803
5079,tiny,aj0,1388
5079,reach,vvi,1803
5079,before,av0,1603
5078,urban,aj0,838
5078,city,np0,1095
5076,straight,av0,1369
5074,remain,vvi,1757
5072,video,nn1,948
5065,needed,vvd-vvn,1840
5064,ltd,aj0,791
5059,arts,nn2,934
5053,31,crd,1150
5052,facts,nn2,1430
5052,college,nn1,1081
5051,empty,aj0,1370
5048,neither,av0,1757
5047,thank,vvb,1044
5043,necessarily,av0,1500
5039,leave,vvb,1650
5037,investigation,nn1,1158
5034,turning,vvg,1615
5033,claimed,vvd,1239
5030,profit,nn1,1053
5026,build,vvi,1707
5024,island,nn1,982
5019,thousand,crd,1322
5018,started,vvd-vvn,1523
5018,payment,nn1,1006
5016,occasion,nn1,1639
5015,sell,vvi,1429
5013,tonight,av0,820
5013,player,nn1,718
5013,as_though,cjs,938
5012,pleasure,nn1,1348
5012,past,aj0-nn1,1621
5012,correct,aj0,1502
5011,contribution,nn1,1463
5009,bill,nn1,1119
5007,become,vvb,1699
5004,deep,aj0,1527
5003,pieces,nn2,1473
5002,usa,np0,857
4999,limited,aj0,1569
4999,estate,nn1,1107
4999,entry,nn1,1415
4997,totally,av0,1604
4992,football,nn1,872
4985,v.,prp,355
4978,meeting,nn1-vvg,1456
4977,belief,nn1,1373
4975,hope,nn1,1647
4975,breath,nn1,1001
4974,subject_to,prp,1296
4973,etc,av0,1104
4971,developments,nn2,1306
4970,28,crd,1224
4969,lips,nn2,821
4962,note,nn1,1597
4956,living,vvg,1584
4955,growing,aj0,1599
4955,curriculum,nn1,414
4948,created,vvn,1601
4944,required,vvd-vvn,1515
4942,decided,vvn,1803
4939,attractive,aj0,1606
4933,heat,nn1,1222
4931,live,vvb,1585
4930,prove,vvi,1811
4930,except,cjs,1751
4929,procedures,nn2,1076
4929,greatest,ajs,1667
4929,birth,nn1,1254
4926,vital,aj0,1631
4926,italy,np0,1069
4925,treaty,nn1,472
4924,set,vvd-vvn,1909
4921,organization,nn1,584
4921,liberal,aj0,802
4915,contact,nn1,1553
4911,properly,av0,1685
4906,description,nn1,1395
4897,division,nn0,1000
4896,seeing,vvg,1586
4896,offered,vvn,1743
4896,membership,nn0,1109
4896,ian,np0,825
4895,russian,aj0,808
4888,dry,aj0,1318
4884,spring,nn1,1461
4883,beneath,prp,1185
4882,company,nn0,1031
4879,owner,nn1,1254
4878,route,nn1,1324
4873,models,nn2,1132
4871,exhibition,nn1,809
4870,object,nn1,1253
4864,tradition,nn1,1282
4864,happened,vvn,1428
4859,e.g.,av0,597
4857,projects,nn2,1173
4853,iii,crd,897
4849,receive,vvi,1676
4849,published,vvn,1392
4844,conclusion,nn1,1490
4836,accounts,nn2,1181
4834,thin,aj0,1317
4834,met,vvd,1418
4834,conversation,nn1,1222
4831,irish,aj0,845
4831,farm,nn1,940
4831,external,aj0,1118
4830,quiet,aj0,1414
4826,heads,nn2,1521
4824,far,aj0-av0,1699
4817,leg,nn1,1069
4815,ancient,aj0,1213
4813,colleagues,nn2,1327
4812,younger,ajc,1458
4811,desire,nn1,1442
4806,driver,nn1,993
4805,congress,nn0,528
4803,package,nn1,1009
4797,ought,vm0,1312
4796,meetings,nn2,1294
4786,faith,nn1,1206
4777,branch,nn1,1228
4776,martin,np0,1051
4775,ibm,np0,329
4775,district,nn1,984
4770,west,nn1,1160
4768,needed,vvd,1431
4765,boat,nn1,958
4763,23,crd,1250
4762,australia,np0,1072
4760,newspaper,nn1,1374
4757,along_with,prp,1731
4755,lead,nn1,1317
4753,d,zz0,892
4751,capable,aj0,1670
4741,card,nn1,1135
4739,front,aj0-nn1,1309
4737,generation,nn1,1426
4736,reached,vvn,1768
4736,actions,nn2,1256
4735,nobody,pni,1206
4734,alan,np0,896
4733,show,vvb,1614
4732,standard,aj0,1199
4730,nodded,vvd,510
4729,past,prp,1275
4726,turned,vvn,1685
4726,meanwhile,av0,1373
4724,tour,nn1,967
4724,pictures,nn2,1235
4722,asking,vvg,1614
4718,agreed,vvn,1466
4717,sky,nn1,1072
4714,major,np0,652
4714,hence,av0,1235
4711,treated,vvn,1493
4703,streets,nn2,1274
4701,deal,vvi,1594
4698,welfare,nn1,917
4698,demands,nn2,1402
4696,troops,nn2,662
4696,effectively,av0,1547
4693,wider,ajc,1491
4693,elderly,aj0,922
4692,manchester,np0,927
4692,aim,nn1,1565
4689,ended,vvd-vvn,1217
4686,entire,aj0,1635
4685,organisations,nn2,967
4685,examination,nn1,1172
4685,broad,aj0,1518
4683,flowers,nn2,1045
4682,notice,nn1,1284
4680,gentleman,nn1,571
4678,functions,nn2,1177
4678,broke,vvd,1362
4676,front,nn1,1391
4676,a_bit,pni,1074
4673,stephen,np0,788
4668,through,avp,1600
4664,attitudes,nn2,1073
4662,included,vvd-vvn,1510
4660,narrow,aj0,1581
4659,very,aj0,1541
4659,forced,vvn,1582
4644,atmosphere,nn1,1462
4643,wood,nn1,1090
4639,moved,vvd-vvn,1496
4639,criticism,nn1,1258
4638,orders,nn2,1450
4633,reform,nn1,731
4631,providing,vvg,1543
4627,christmas,np0,857
4623,secondary,aj0,1053
4623,jack,np0,767
4619,debt,nn1,909
4618,explanation,nn1,1350
4617,partner,nn1,1191
4616,billion,crd,563
4612,at_first,av0,1605
4610,readers,nn2,1065
4609,engine,nn1,930
4606,moved,vvd,1285
4604,begin,vvi,1758
4598,call,nn1,1500
4597,official,aj0,1244
4597,creation,nn1,1300
4593,typical,aj0,1509
4587,india,np0,916
4584,tom,np0,905
4575,leadership,nn1,856
4569,laws,nn2,1124
4569,doubt,nn1,1665
4569,challenge,nn1,1480
4568,place,nn1-vvb,1705
4566,visitors,nn2,1214
4566,via,prp,1353
4565,significance,nn1,1258
4564,potential,aj0,1362
4563,definition,nn1,1114
4561,flight,nn1,1127
4560,establish,vvi,1474
4560,clients,nn2,916
4558,governments,nn2,783
4557,centres,nn2,1210
4556,document,nn1,977
4555,level,aj0-nn1,1474
4554,green,aj0-nn1,1300
4553,agreed,vvd-vvn,1383
4550,form,vvi,1581
4549,included,vvn,1442
4543,careful,aj0,1664
4539,planning,nn1,969
4533,vast,aj0,1605
4530,raise,vvi,1627
4530,drew,vvd,1376
4530,chosen,vvn,1735
4529,spent,vvn,1671
4525,copy,nn1,1249
4520,i.e.,av0,789
4514,phase,nn1,1071
4512,rare,aj0,1584
4512,intention,nn1,1454
4509,goals,nn2,726
4506,technique,nn1,1090
4506,contains,vvz,1337
4505,museum,nn1,701
4504,spend,vvi,1602
4502,hall,np0,981
4501,laughed,vvd,683
4500,second,nn1,1392
4499,tests,nn2,1033
4499,surprise,nn1,1492
4498,tend,vvb,1286
4491,united,aj0,932
4484,acid,nn1,619
4480,wild,aj0,1228
4480,control,nn1-vvb,1332
4476,walking,vvg,1231
4472,thoughts,nn2,1220
